fdc_id,brand_owner,ingredients,serving_size,serving_size_unit,branded_food_category,data_type,description,publication_date,cat_null,sat_fat_g,trans_fat_g,magnesium_mg,potassium_mg,mufa_grams,protein_grams,fiber_grams,vitamin_a_IU,vitamin_c_MG,calcium_MG,iron_MG,sugar_G,sodium_MG,NRFNn.3,cluster
345972,Conagra Brands,"BERTOLLI Italian Sausage Pie, 40 OZ",283.0,g,,branded_food,"BERTOLLI Italian Sausage Pie, 40 OZ",2019-04-01,True,0.3355,0.0,,0.05457142857142857,0.159,0.1272,0.084,0.0354,0.013333333333333334,0.071,0.07055555555555555,0.02264,0.16625,,622
345973,Conagra Brands,"CHEF BOYARDEE Chicken Jalapeno Alfredo Pasta, 7.25 OZ",205.0,g,,branded_food,"CHEF BOYARDEE Chicken Jalapeno Alfredo Pasta, 7.25 OZ",2019-04-01,True,0.061,0.0,,0.018857142857142857,0.0245,0.0682,0.04,0.0,0.0,0.01,0.01,0.01952,0.1525,,122
345976,Conagra Brands,"Marie Callenders Pot Pie , 10 oz. (8-count), 80 OZ",283.0,g,,branded_food,"Marie Callenders Pot Pie , 10 oz. (8-count), 80 OZ",2019-04-01,True,0.2475,0.0,,0.032285714285714286,0.106,0.1202,0.056,0.0282,0.006666666666666667,0.006999999999999999,0.07055555555555555,0.01696,0.14125,,62
345977,Conagra Brands,"AC2 Hot And Sweet Popcorn, 8.25 OZ",7.92,g,,branded_food,"AC2 Hot And Sweet Popcorn, 8.25 OZ",2019-04-01,True,0.6315000000000001,0.0,,0.054000000000000006,0.3155,0.2526,0.504,0.0,0.0,0.0,0.0,0.0,0.23666666666666664,,15
345978,Conagra Brands,"BERTOLLI Farfalle Carbonara, 10 OZ",283.0,g,,branded_food,"BERTOLLI Farfalle Carbonara, 10 OZ",2019-04-01,True,0.212,0.0,,0.03142857142857143,0.106,0.1838,0.056,0.0354,0.021666666666666667,0.071,0.028333333333333332,0.00848,0.17208333333333334,,967
345979,ConAgra Foods Inc.,VAN CAMPS Chili Without Beans,248.0,g,,branded_food,VAN CAMPS Chili Without Beans,2019-04-01,True,0.2015,0.6,,0.06685714285714285,0.22200000000000006,0.1532,0.08,0.1008,0.016666666666666666,0.024,0.060555555555555564,0.0064800000000000005,0.185,,325
345980,Conagra Brands,"SLIM JIM Original Stick, 1.12 OZ",32.0,g,,branded_food,"SLIM JIM Original Stick, 1.12 OZ",2019-04-01,True,0.7030000000000001,0.0,,0.134,0.7809999999999999,0.4376,0.124,0.1876,0.0,0.125,0.125,0.02496,0.71625,,68
345981,Conagra Brands,"SNACK PACK Juicy Gels Strawberry And Orange, 13 OZ",92.0,g,,branded_food,"SNACK PACK Juicy Gels Strawberry And Orange, 13 OZ",2019-04-01,True,0.0,0.0,,0.031142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18264,0.015833333333333338,,637
345982,Conagra Brands,BANQUET Ham and Cheese Breadstick,134.0,g,,branded_food,BANQUET Ham and Cheese Breadstick,2019-04-01,True,0.0935,0.0,,0.03742857142857143,0.0745,0.1492,1.0,0.0448,0.0,0.11199999999999999,0.11166666666666664,0.047760000000000004,0.19916666666666666,,849
345983,Conagra Brands,"BERTOLLI Chicken Florentine And Farfalle Dinner, 24 OZ",340.0,g,,branded_food,"BERTOLLI Chicken Florentine And Farfalle Dinner, 24 OZ",2019-04-01,True,0.044000000000000004,0.0,,0.06771428571428571,0.103,0.1236,0.048,0.147,0.043333333333333335,0.012,0.043888888888888894,0.01648,0.10666666666666667,,168
345984,Conagra Brands,"CLAIM JUMPER Key Lime Pie, 36 OZ",128.0,g,,branded_food,"CLAIM JUMPER Key Lime Pie, 36 OZ",2019-04-01,True,0.469,0.0,,0.06257142857142857,0.156,0.0938,0.032,,0.07833333333333334,0.156,0.04666666666666666,0.28752,0.05541666666666667,,719
345985,Conagra Brands,"DAVID Roasted and Salted Ranch Jumbo Sunflower Seeds, 5.25 oz, 5.25 OZ",30.0,g,,branded_food,"DAVID Roasted and Salted Ranch Jumbo Sunflower Seeds, 5.25 oz, 5.25 OZ",2019-04-01,True,0.25,0.0,,0.21914285714285714,0.75,0.4666,0.268,0.0,0.0,0.0,0.26666666666666666,0.026639999999999997,1.0,,114
345986,Conagra Brands,DAVID Sports Bucket Original Sunflower Seeds,13.0,g,,branded_food,DAVID Sports Bucket Original Sunflower Seeds,2019-04-01,True,0.1925,0.0,,0.23085714285714284,0.9615,0.6154,0.308,0.0,0.0,0.0,0.30777777777777776,0.0,1.0,,114
345987,Conagra Brands,"SLIM JIM Original Gravity Feed, 0.28 OZ",32.0,g,,branded_food,"SLIM JIM Original Gravity Feed, 0.28 OZ",2019-04-01,True,0.625,0.0,,0.134,0.7809999999999999,0.375,0.124,0.0,0.0,0.125,0.125,0.02496,0.69,,838
345988,ConAgra Foods Inc.,ACT II Butter Lovers Popcorn,5.3,g,,branded_food,ACT II Butter Lovers Popcorn,2019-04-01,True,0.0,0.0,,0.054000000000000006,0.0,,0.7559999999999999,0.0,0.0,0.0,0.0,0.0,0.3145833333333333,,131
345989,ConAgra Foods Inc.,DAVID Original Sunflower Seeds,30.0,g,,branded_food,DAVID Original Sunflower Seeds,2019-04-01,True,0.25,0.0,,0.22857142857142854,1.0,,0.268,0.0,0.0,0.133,0.26666666666666666,0.0,0.1875,,114
345990,ConAgra Foods Inc.,ORVILLE Naturally Simply Salted,6.38,g,,branded_food,ORVILLE Naturally Simply Salted,2019-04-01,True,0.7835,0.0,,0.06714285714285714,0.392,,0.628,0.0,0.0,0.0,0.0,0.0,0.4245833333333333,,163
345992,Conagra Brands,ORVILLE MOVIE THEATER BUTTER POP UP BOWL,6.16,g,,branded_food,ORVILLE MOVIE THEATER BUTTER POP UP BOWL,2019-04-01,True,0.8115,0.0,,0.046285714285714284,0.406,0.0,0.648,0.0,0.0,0.0,0.0,0.0,0.2704166666666667,,19
345993,Conagra Brands,ORVILLE NATURALLY SIMPLY SALTED,6.38,g,,branded_food,ORVILLE NATURALLY SIMPLY SALTED,2019-04-01,True,0.7835,0.0,,0.06714285714285714,0.392,0.0,0.628,0.0,0.0,0.0,0.0,0.0,0.4245833333333333,,163
345994,Conagra Brands,ORVILLE TENDER WHITE POP UP BOWL,7.62,g,,branded_food,ORVILLE TENDER WHITE POP UP BOWL,2019-04-01,True,0.9845,0.0,,0.056285714285714286,0.6559999999999999,0.2624,0.524,0.0,0.0,0.0,0.0,0.0,0.3008333333333333,,792
345995,Conagra Brands,ORVILLE ULTRA BUTTER POP UP BOWL,5.63,g,,branded_food,ORVILLE ULTRA BUTTER POP UP BOWL,2019-04-01,True,0.8880000000000001,0.0,,0.050857142857142865,0.4440000000000001,0.0,0.7120000000000001,0.0,0.0,0.0,0.0,0.0,0.37,,792
345996,ConAgra Foods Inc.,ACT II Butter Lovers Popcorn,2184.0,g,,branded_food,ACT II Butter Lovers Popcorn,2019-04-01,True,0.0045,0.0,,0.0008571428571428571,0.0035000000000000005,0.0028000000000000004,0.004,0.0,0.0,0.0,0.0016666666666666663,0.0,0.0045833333333333325,,131
345997,Conagra Brands,"HEALTHY CHOICE Fudge Yogurt Bar, 15 FL OZ",64.0,g,,branded_food,"HEALTHY CHOICE Fudge Yogurt Bar, 15 FL OZ",2019-04-01,True,0.078,0.0,,0.08914285714285715,0.0,0.0938,0.248,0.125,0.0,0.156,0.031111111111111117,0.05,0.0425,,225
345998,Conagra Brands,"Beef, Mushrooms and Pearl Onions, 70 OZ",142.0,g,,branded_food,"Beef, Mushrooms and Pearl Onions, 70 OZ",2019-04-01,True,0.035,0.0,,,,0.1268,0.028,0.0,0.0,0.0,0.0,0.01128,0.14083333333333334,,317
345999,Conagra Brands,"Peter Pan Creamy Peanut Butter, 40 Ounce, 40 OZ",32.0,g,,branded_food,"Peter Pan Creamy Peanut Butter, 40 Ounce, 40 OZ",2019-04-01,True,0.469,0.0,,0.1697142857142857,1.0,0.5,0.248,,0.0,0.0,0.06222222222222223,0.07504000000000001,0.1825,,861
346000,Conagra Brands,"BANQUET Chicken Pasta Marinara, 6.5 OZ",184.0,g,,branded_food,"BANQUET Chicken Pasta Marinara, 6.5 OZ",2019-04-01,True,0.08149999999999999,0.0,,0.07057142857142858,0.1225,0.1304,0.08800000000000001,0.0218,0.021666666666666667,0.043,0.054444444444444434,0.01736,0.11541666666666668,,312
346001,ConAgra Foods Inc.,VAN CAMPS Pork And Beans,130.0,g,,branded_food,VAN CAMPS Pork And Beans,2019-04-01,True,0.0,0.0,,0.07485714285714286,0.0,0.0924,0.184,0.0,0.0,0.031,0.061666666666666675,0.03696,0.125,,325
346002,Conagra Brands,"ROSARITA Low Fat Black Beans Refried Beans, 16 OZ",128.0,g,,branded_food,"ROSARITA Low Fat Black Beans Refried Beans, 16 OZ",2019-04-01,True,0.0,0.0,,0.09371428571428572,0.0,0.0938,0.188,0.0,0.0,0.016,0.07833333333333332,0.00624,0.1825,,331
346003,ConAgra Foods Inc.,SNACK PACK Pudding Chocolate And Vanilla,106.0,g,,branded_food,SNACK PACK Pudding Chocolate And Vanilla,2019-04-01,True,0.071,0.0,,0.029714285714285717,0.047,,0.076,0.0,0.0,0.28300000000000003,0.04722222222222222,0.1132,0.05291666666666667,,456
346004,Conagra Brands,"PAM Extra Virgin Olive Oil Cooking Spray - 6/17 oz., 17 OZ",0.25,g,,branded_food,"PAM Extra Virgin Olive Oil Cooking Spray - 6/17 oz., 17 OZ",2019-04-01,True,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,105
346005,Conagra Brands,"ORVILLE REDENBACHERS Natural Butter Popcorn, 9.9 OZ",35.0,g,,branded_food,"ORVILLE REDENBACHERS Natural Butter Popcorn, 9.9 OZ",2019-04-01,True,0.857,0.0,,0.057142857142857134,0.5715,0.1142,0.344,,,,0.05722222222222222,,0.34541666666666665,,431
346006,Conagra Brands,"CHEF BOYARDEE Sealife Forkables, 7.5 OZ",205.0,g,,branded_food,"CHEF BOYARDEE Sealife Forkables, 7.5 OZ",2019-04-01,True,0.049,0.0,,0.07314285714285715,0.049,0.0682,0.06,0.0098,0.0,0.049,0.03888888888888889,0.02728,0.12208333333333335,,909
346007,Conagra Brands,"BANQUET Spaghetti And Popcorn Chicken Dinner, 7 OZ",198.0,g,,branded_food,"BANQUET Spaghetti And Popcorn Chicken Dinner, 7 OZ",2019-04-01,True,0.0505,0.0,,0.06571428571428571,0.076,0.1112,0.08,0.0202,0.02,0.03,0.05055555555555556,0.02024,0.08833333333333332,,739
346008,Conagra Brands,"KID CUISINE Fried Chicken, 10.1 OZ",286.0,g,,branded_food,"KID CUISINE Fried Chicken, 10.1 OZ",2019-04-01,True,0.0875,0.35,,0.06657142857142857,0.1575,0.1958,0.056,0.0,0.013333333333333334,0.021,0.07666666666666666,0.05872,0.11666666666666667,,257
346009,Conagra Brands,"ORVILLE 2-Step Extra Cheese, 3.24 OZ",34.0,g,,branded_food,"ORVILLE 2-Step Extra Cheese, 3.24 OZ",2019-04-01,True,0.588,0.0,,0.11771428571428573,0.441,0.1764,0.35200000000000004,0.1176,0.0,0.059000000000000004,0.058888888888888886,0.02352,0.40458333333333335,,132
346010,Conagra Brands,"CRUNCH N MUNCH Buttery Toffee Popcorn, 3.5 OZ",31.0,g,,branded_food,"CRUNCH N MUNCH Buttery Toffee Popcorn, 3.5 OZ",2019-04-01,True,0.1615,0.0,,0.0,0.40299999999999997,0.129,0.128,0.0,0.0,0.0,0.0,0.33552,0.215,,151
346011,Conagra Brands,"SLIM JIM Nacho Giant Stick, 0.97 OZ",28.0,g,,branded_food,"SLIM JIM Nacho Giant Stick, 0.97 OZ",2019-04-01,True,0.625,0.0,,0.12257142857142855,0.7144999999999999,0.4286,0.14400000000000002,0.0,0.0,0.14300000000000002,0.14277777777777778,0.057120000000000004,0.7441666666666666,,546
346012,Conagra Brands,"SNACK PACK Squeez N Go Pudding Pouch Vanilla, 12 OZ",85.0,g,,branded_food,"SNACK PACK Squeez N Go Pudding Pouch Vanilla, 12 OZ",2019-04-01,True,0.0,0.0,,0.020285714285714285,0.059000000000000004,0.047,0.048,0.0,0.0,0.047,0.0,0.11296,0.05875,,456
346013,Conagra Brands,"BANQUET - Cheeseburger Breadstick, 4.91 OZ",139.0,g,,branded_food,"BANQUET - Cheeseburger Breadstick, 4.91 OZ",2019-04-01,True,0.036000000000000004,0.0,,0.07914285714285714,,0.1294,0.116,0.1294,0.0,0.013999999999999999,0.043333333333333335,0.0288,0.10208333333333333,,849
346014,Conagra Brands,"EGG BEATERS Florentine, 15 OZ",46.0,g,,branded_food,"EGG BEATERS Florentine, 15 OZ",2019-04-01,True,0.0,0.0,,0.043428571428571434,,0.174,0.08800000000000001,0.1304,0.0,0.0,0.08722222222222223,0.0,0.13583333333333333,,217
346015,Conagra Brands,"Slim Jim Monster Smoked Meat Stick, Honey BBQ Flavor, 1.94 Oz., 1.94 OZ",55.0,g,,branded_food,"Slim Jim Monster Smoked Meat Stick, Honey BBQ Flavor, 1.94 Oz., 1.94 OZ",2019-04-01,True,0.6365000000000001,0.91,,0.13514285714285715,0.7275,0.4,0.14400000000000002,0.0364,0.0,0.109,0.14555555555555555,0.05816,0.765,,68
346016,Conagra Brands,"REDDI WIP Whipped Cream For Fruit, 6.5 OZ",5.0,g,,branded_food,"REDDI WIP Whipped Cream For Fruit, 6.5 OZ",2019-04-01,True,0.0,0.0,,0.057142857142857134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,,697
346017,Conagra Brands,"PF CHANGS General Changs Chicken, 22 OZ",312.0,g,,branded_food,"PF CHANGS General Changs Chicken, 22 OZ",2019-04-01,True,0.04,0.0,,0.07057142857142858,0.096,0.1346,0.076,0.0642,0.09666666666666666,0.019,0.019444444444444445,0.04616,0.11625,,383
346018,ConAgra Foods Inc.,ACT II Mini Butter Popcorn,34.92,g,,branded_food,ACT II Mini Butter Popcorn,2019-04-01,True,0.4295,0.0,,0.057142857142857134,,,0.46,0.0,0.0,0.0,0.11444444444444445,0.0,0.35791666666666666,,904
346019,Conagra Brands,"ANGELA MIA Fully Prepared Pizza Sauce, #10 Can, 6/106 oz., 106 OZ",63.0,g,,branded_food,"ANGELA MIA Fully Prepared Pizza Sauce, #10 Can, 6/106 oz., 106 OZ",2019-04-01,True,0.0,0.0,,0.12257142857142855,0.0,0.0318,0.128,0.0952,0.095,0.0,0.03166666666666666,0.02536,0.17875,,845
346020,Conagra Brands,"HUNTS Tomato Sauce, Pouch, 6/103 oz., 105 OZ",62.0,g,,branded_food,"HUNTS Tomato Sauce, Pouch, 6/103 oz., 105 OZ",2019-04-01,True,0.0,0.0,,0.08285714285714285,0.0,0.0322,0.064,0.0,0.0,0.0,0.0,0.02584,0.2554166666666667,,575
346021,Conagra Brands,HUNTS Organic Diced Tomatoes,130.0,g,,branded_food,HUNTS Organic Diced Tomatoes,2019-04-01,True,0.0,0.0,,0.06142857142857142,0.0,0.0154,0.06,0.0308,0.115,0.0,0.0,0.01848,0.06416666666666666,,565
346022,Conagra Brands,"HUNTS Organic Tomato Sauce, 15 OZ",62.0,g,,branded_food,"HUNTS Organic Tomato Sauce, 15 OZ",2019-04-01,True,0.0,0.0,,0.08285714285714285,0.0,0.0322,0.128,0.0,0.03166666666666666,0.0,0.0,0.02584,0.2554166666666667,,454
346023,Conagra Brands,"HUNTS Organic Tomato Paste, 6 OZ",33.0,g,,branded_food,"HUNTS Organic Tomato Paste, 6 OZ",2019-04-01,True,0.0,0.0,,0.2682857142857143,0.0,0.0606,0.244,0.0,0.06000000000000001,0.0,0.18166666666666667,0.09696,0.03166666666666667,,411
346024,Conagra Brands,"ANGELA MIA Extra Heavy Pizza Sauce, #10 Can, 6/104 oz., 107 OZ",63.0,g,,branded_food,"ANGELA MIA Extra Heavy Pizza Sauce, #10 Can, 6/104 oz., 107 OZ",2019-04-01,True,0.0,0.0,,0.18142857142857144,0.0,0.0634,0.128,0.127,0.15833333333333333,0.0,0.06333333333333332,0.0508,0.13208333333333333,,530
346025,Conagra Brands,"HUNTS Tomato Puree, Pouch, 6/105 oz.",63.0,g,,branded_food,"HUNTS Tomato Puree, Pouch, 6/105 oz.",2019-04-01,True,0.0,0.0,,0.15428571428571428,0.0,0.0634,0.128,0.0952,0.12666666666666665,0.0,0.03166666666666666,0.0508,0.016666666666666666,,575
346026,Conagra Brands,"HUNTS Tomato Puree, #10 Can, 6/107 oz., 107 OZ",63.0,g,,branded_food,"HUNTS Tomato Puree, #10 Can, 6/107 oz., 107 OZ",2019-04-01,True,0.0,0.0,,0.15428571428571428,0.0,0.0634,0.128,0.0952,0.12666666666666665,0.0,0.03166666666666666,0.0508,0.016666666666666666,,530
346027,Conagra Brands,"HUNT'S Tomato Puree, 10.75 OZ",62.0,g,,branded_food,"HUNT'S Tomato Puree, 10.75 OZ",2019-04-01,True,0.0,0.0,,0.1382857142857143,0.0,0.0646,0.192,0.1612,0.09666666666666666,0.0,0.03222222222222222,0.0516,0.08416666666666668,,307
346028,Conagra Brands,"Hunt's Tomato Puree, 29 oz, 29 OZ",62.0,g,,branded_food,"Hunt's Tomato Puree, 29 oz, 29 OZ",2019-04-01,True,0.0,0.0,,0.12914285714285714,0.0,0.0322,0.128,0.0322,0.065,0.0,0.03222222222222222,0.0516,0.060416666666666674,,307
346029,Conagra Brands,"HUNTS Tomato Paste, 29 OZ",33.0,g,,branded_food,"HUNTS Tomato Paste, 29 OZ",2019-04-01,True,0.0,0.0,,0.2682857142857143,0.0,0.0606,0.244,0.0,0.06000000000000001,0.0,0.18166666666666667,0.09696,0.03166666666666667,,411
346030,Conagra Brands,"HUNTS No Salt Added Tomato Sauce, 8 OZ",62.0,g,,branded_food,"HUNTS No Salt Added Tomato Sauce, 8 OZ",2019-04-01,True,0.0,0.0,,0.07828571428571429,0.0,0.0322,0.064,0.0646,0.065,0.0,0.0,0.03872,0.013333333333333334,,64
346031,Conagra Brands,"HUNTS Tomato Sauce, 15 OZ",62.0,g,,branded_food,"HUNTS Tomato Sauce, 15 OZ",2019-04-01,True,0.0,0.0,,0.07371428571428572,0.0,0.0322,0.064,0.0646,0.065,0.0,0.0,0.02584,0.27541666666666664,,454
346032,Conagra Brands,"ANGELA MIA Petite Diced Tomatoes, #10 Can, 6/102 oz., 102 OZ",121.0,g,,branded_food,"ANGELA MIA Petite Diced Tomatoes, #10 Can, 6/102 oz., 102 OZ",2019-04-01,True,0.0,0.0,,0.07085714285714285,0.0,0.0166,0.032,0.0496,0.2483333333333333,0.033,0.0,0.01984,0.10666666666666667,,129
346033,Conagra Brands,"HUNTS Tomato Sauce, #10 Can, 6/105 oz., 105 OZ",62.0,g,,branded_food,"HUNTS Tomato Sauce, #10 Can, 6/105 oz., 105 OZ",2019-04-01,True,0.0,0.0,,0.07371428571428572,0.0,0.0322,0.064,0.0646,0.09666666666666666,0.0,0.0,0.02584,0.27541666666666664,,575
346034,Conagra Brands,"Hunt's Tomato Sauce with Basil, Garlic, and Oregano, 8 oz, 8 OZ",62.0,g,,branded_food,"Hunt's Tomato Sauce with Basil, Garlic, and Oregano, 8 oz, 8 OZ",2019-04-01,True,0.0,0.0,,0.08285714285714285,0.0,0.0322,0.064,,0.03166666666666666,0.0,0.06444444444444444,0.02584,0.2420833333333333,,307
346035,Conagra Brands,"HUNTS Tomato Sauce, 8 OZ",62.0,g,,branded_food,"HUNTS Tomato Sauce, 8 OZ",2019-04-01,True,0.0,0.0,,0.07371428571428572,0.0,0.0322,0.064,0.0646,0.065,0.0,0.0,0.02584,0.27541666666666664,,575
346036,Conagra Brands,"ANGELA MIA No Salt Added Spaghetti Sauce, Pouch, 6/104 oz., 104 OZ",124.0,g,,branded_food,"ANGELA MIA No Salt Added Spaghetti Sauce, Pouch, 6/104 oz., 104 OZ",2019-04-01,True,0.0,0.0,,0.09,0.0,0.0322,0.096,0.0162,0.03166666666666666,0.032,0.03222222222222222,0.0516,0.01,,884
346037,Conagra Brands,"ANGELA MIA Marinara Sauce, #10 Can, 6/104 oz., 104 OZ",126.0,g,,branded_food,"ANGELA MIA Marinara Sauce, #10 Can, 6/104 oz., 104 OZ",2019-04-01,True,0.0,0.0,,0.08628571428571429,0.0,0.0318,0.096,0.0476,0.11833333333333332,0.032,0.04777777777777778,0.04448,0.16208333333333333,,884
346038,Conagra Brands,"HUNTS Tomato Sauce For Original Mild Chili Starter, 15 OZ",62.0,g,,branded_food,"HUNTS Tomato Sauce For Original Mild Chili Starter, 15 OZ",2019-04-01,True,0.0,0.0,,0.09685714285714286,0.0,0.0322,0.128,0.0646,0.0,0.065,0.09666666666666666,0.03872,0.2420833333333333,,454
346039,Conagra Brands,"HUNTS Tomato Sauce For Meatloaf Starter, 15.25 OZ",62.0,g,,branded_food,"HUNTS Tomato Sauce For Meatloaf Starter, 15.25 OZ",2019-04-01,True,0.0,0.0,,0.10142857142857142,0.0,0.0322,0.128,0.0646,0.0,0.0,0.09666666666666666,0.0516,0.3158333333333333,,454
346040,Conagra Brands,"Sliced Strawberry Topping, Wide-Mouth Jugs, 118 OZ",36.0,g,,branded_food,"Sliced Strawberry Topping, Wide-Mouth Jugs, 118 OZ",2019-04-01,True,0.0,0.0,,0.0,0.0,0.0,0.112,0.0,0.16666666666666666,0.0,0.0,0.24448000000000003,0.0058333333333333345,,381
346041,Conagra Brands,"HUNTS Tomato Sauce For Medium Chili Starter, 15 OZ",62.0,g,,branded_food,"HUNTS Tomato Sauce For Medium Chili Starter, 15 OZ",2019-04-01,True,0.0,0.0,,0.08742857142857142,0.0,0.0322,0.128,0.0646,0.065,0.065,0.03222222222222222,0.02584,0.26875,,454
346042,Conagra Brands,"Blueberry Topping, Wide-Mouth Jugs, 122 OZ",36.0,g,,branded_food,"Blueberry Topping, Wide-Mouth Jugs, 122 OZ",2019-04-01,True,0.0,0.0,,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.31112,0.0175,,381
346043,Conagra Brands,"Raspberry Topping, Wide-Mouth Jugs, 122 OZ",37.0,g,,branded_food,"Raspberry Topping, Wide-Mouth Jugs, 122 OZ",2019-04-01,True,0.0,0.0,,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.30272000000000004,0.017083333333333332,,381
346044,Conagra Brands,"BANQUET Original Fried Chicken Jumbo Pack, 42 OZ",85.0,g,,branded_food,"BANQUET Original Fried Chicken Jumbo Pack, 42 OZ",2019-04-01,True,0.1175,0.0,,0.060571428571428575,0.206,0.3058,0.048,0.0,0.02333333333333333,0.024,0.04722222222222222,0.0,0.3233333333333333,,312
346045,Conagra Brands,"FLEISCHMANNS Olive Oil Soft Spread Bowl, 11.9 OZ",11.0,g,,branded_food,"FLEISCHMANNS Olive Oil Soft Spread Bowl, 11.9 OZ",2019-04-01,True,0.4545,0.0,,0.0,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17041666666666666,,207
346046,Conagra Brands,"Cherry Topping, Wide-Mouth Jugs, 123.4 OZ",36.0,g,,branded_food,"Cherry Topping, Wide-Mouth Jugs, 123.4 OZ",2019-04-01,True,0.0,0.0,,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.37776,0.011666666666666669,,381
346047,Conagra Brands,"Fiesta Strawberry Puree, Wide-Mouth Jugs, 118 OZ",39.0,g,,branded_food,"Fiesta Strawberry Puree, Wide-Mouth Jugs, 118 OZ",2019-04-01,True,0.0,0.0,,,0.0,0.0,0.104,0.0,0.5133333333333333,0.0,0.0,0.2872,0.010833333333333334,,381
346048,Conagra Brands,"ORVILLE 2-Step White Cheddar, 3.24 OZ",33.0,g,,branded_food,"ORVILLE 2-Step White Cheddar, 3.24 OZ",2019-04-01,True,0.5305,0.0,,0.09085714285714286,0.4545,0.1818,0.364,0.0,0.0,0.061,0.060555555555555564,0.02424,0.4420833333333333,,792
346049,Conagra Brands,"LIBBYS Corned Beef With Onion, 12 OZ",56.0,g,,branded_food,"LIBBYS Corned Beef With Onion, 12 OZ",2019-04-01,True,0.3125,0.0,,0.007714285714285714,0.0445,0.5,0.0,0.0,0.0,0.0,0.14277777777777778,0.01432,0.3795833333333333,,825
346050,Conagra Brands,"LIBBYS Corned Beef With Chili, 12 OZ",56.0,g,,branded_food,"LIBBYS Corned Beef With Chili, 12 OZ",2019-04-01,True,0.3125,0.0,,0.005142857142857143,0.0445,0.5357999999999999,0.0,0.0,0.0,0.0,0.14277777777777778,0.01432,0.40166666666666667,,825
346053,Conagra Brands,"DAVID Original Sunflower Seeds, 1.75 OZ",25.0,g,,branded_food,"DAVID Original Sunflower Seeds, 1.75 OZ",2019-04-01,True,0.3,0.0,,0.22857142857142854,1.0,0.56,0.32,0.0,0.0,0.08,0.24,0.0,1.0,,114
346054,Conagra Brands,"DAVID Original Sunflower Seeds, 5.25 OZ",30.0,g,,branded_food,"DAVID Original Sunflower Seeds, 5.25 OZ",2019-04-01,True,0.25,0.0,,0.22857142857142854,1.0,0.5334,0.268,0.0,0.0,0.133,0.26666666666666666,0.0,1.0,,114
346057,Conagra Brands,"DAVID Pumpkin Seeds, 5 OZ",28.0,g,,branded_food,"DAVID Pumpkin Seeds, 5 OZ",2019-04-01,True,0.35700000000000004,0.0,,0.16314285714285715,0.4465,0.5714,0.856,0.0,0.0,0.0,0.3572222222222222,0.0,1.0,,114
346067,Conagra Brands,"HUNTS Diced Basil Grarlic Oregano Tomatoes Variety, 13 OZ",121.0,g,,branded_food,"HUNTS Diced Basil Grarlic Oregano Tomatoes Variety, 13 OZ",2019-04-01,True,0.0,0.0,,0.054285714285714284,0.0,0.0166,0.068,0.0662,0.165,0.033,0.03333333333333333,0.01984,0.09291666666666666,,565
346068,Conagra Brands,"HUNTS Diced Tomatoes Petite Variety, 13 OZ",121.0,g,,branded_food,"HUNTS Diced Tomatoes Petite Variety, 13 OZ",2019-04-01,True,0.0,0.0,,0.06142857142857142,0.0,0.0166,0.068,0.0662,0.165,0.017,0.03333333333333333,0.01984,0.06875,,453
346069,Conagra Brands,HUNTS Fire Roasted Diced Tomatoes,123.0,g,,branded_food,HUNTS Fire Roasted Diced Tomatoes,2019-04-01,True,0.0,0.0,,0.060285714285714276,0.0,0.016200000000000003,0.064,0.0162,0.04833333333333333,0.033,0.0811111111111111,0.01952,0.09833333333333333,,565
346070,Conagra Brands,"HUNTS Petite Diced Tomatoes, 14.5 OZ",121.0,g,,branded_food,"HUNTS Petite Diced Tomatoes, 14.5 OZ",2019-04-01,True,0.0,0.0,,0.054285714285714284,0.0,0.0166,0.068,0.0166,0.12333333333333335,0.0,0.0,0.01984,0.06875,,453
346071,Conagra Brands,"HUNTS Diced Tomatoes In Sauce, 14.5 OZ",122.0,g,,branded_food,"HUNTS Diced Tomatoes In Sauce, 14.5 OZ",2019-04-01,True,0.0,0.0,,0.068,0.0,0.016399999999999998,0.064,0.0164,0.08166666666666668,0.016,0.04944444444444445,0.02624,0.1025,,565
346072,Conagra Brands,"HUNTS Diced Tomatoes With Sweet Onions, 14.5 OZ",123.0,g,,branded_food,"HUNTS Diced Tomatoes With Sweet Onions, 14.5 OZ",2019-04-01,True,0.0,0.0,,0.055714285714285716,0.0,0.016200000000000003,0.096,0.0,0.08166666666666668,0.016,0.048888888888888885,0.032560000000000006,0.09833333333333333,,565
